"id","year","tif_number","status","url"
"775","2005","28","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_028_LincolnBelmontAshlandAR05.pdf"
"776","2005","29","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_029_MichiganCermakAR05.pdf"
"777","2005","30","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_030_NearNorthAR05.pdf"
"778","2005","31","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_031_NearSouthAR05.pdf"
"779","2005","32","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_032_NearWestAR05.pdf"
"780","2005","33","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_033_NorthBranchNorthAR05.pdf"
"781","2005","34","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_034_NorthBranchSouthAR05.pdf"
"782","2005","35","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_035_NorthCiceroAR05.pdf"
"783","2005","36","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_036_ReadDunningAR05.pdf"
"784","2005","37","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_037_RiverSouthAR05.pdf"
"785","2005","38","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_038_RooseveltCiceroAR05.pdf"
"786","2005","39","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_039_RooseveltCanalAR05.pdf"
"787","2005","40","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_040_RooseveltHomanAR05.pdf"
"788","2005","41","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_041_RyanGarfieldAR05.pdf"
"789","2005","42","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_042_SanitaryDrainageShipCanalAR05.pdf"
"790","2005","43","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_043_StockyardsAnnexAR05.pdf"
"791","2005","44","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_044_StockyardsAR05.pdf"
"792","2005","45","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_045_StockyardsSEQuadranAR05.pdf"
"793","2005","46","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_046_WestGrandAR05.pdf"
"794","2005","47","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_047_WestRidgePetersonAR05.pdf"
"795","2005","48","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_048_WesternOgdenAR05.pdf"
"796","2005","49","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_049_89thStateAR05.pdf"
"797","2005","50","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_050_WestPullmanAR05.pdf"
"798","2005","51","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_051_26thKostnerAR05.pdf"
"799","2005","52","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_052_KinzieAR05.pdf"
"800","2005","53","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_053_PilsenAR05.pdf"
"801","2005","54","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_054_StonyIslanddBurnsideIndustrialAR05.pdf"
"802","2005","55","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_055_43rdCottageGroveAR05.pdf"
"803","2005","56","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_056_79thAR05.pdf"
"804","2005","57","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_057_JeffersonParkAR05.pdf"
"805","2005","58","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_058_PortageParkAR05.pdf"
"806","2005","59","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_059_CalumetCermakAR05.pdf"
"807","2005","60","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_060_71stStonyIslandAR05.pdf"
"808","2005","61","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_061_BronzevilleAR05.pdf"
"809","2005","62","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_062_RooseveltRacineAR05.pdf"
"810","2005","63","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_063_CanalCongressAR05.pdf"
"811","2005","64","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_064_NorthwestAR05.pdf"
"812","2005","65","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_065_WoodlawnAR05.pdf"
"813","2005","66","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_066_GreaterSouthwestEastAR05.pdf"
"814","2005","67","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_067_ArcherCourtsAR05.pdf"
"815","2005","68","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_068_RooseveltUnionAR05.pdf"
"816","2005","69","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_069_PulaskiCorridorAR05.pdf"
"817","2005","70","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_070_ClarkMontroseAR05.pdf"
"818","2005","71","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_071_GalewoodArmitageAR05.pdf"
"819","2005","72","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_072_24thMichiganAR05.pdf"
"820","2005","73","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_073_111thKedzieAR05.pdf"
"821","2005","74","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_074_ClarkRidgeAR05.pdf"
"822","2005","75","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_075_MadisonAustinAR05.pdf"
"823","2005","76","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_076_DevonWesternAR05.pdf"
"824","2005","77","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_077_LincolnAvenueAR05.pdf"
"825","2005","78","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_078_SouthWorksAR05.pdf"
"826","2005","79","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_079_35thWallaceAR05.pdf"
"827","2005","80","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_080_AddisonKimballAR05.pdf"
"828","2005","81","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_081_BelmontCentralAR05.pdf"
"829","2005","82","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_082_BelmontCiceroAR05.pdf"
"830","2005","83","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_083_WestIrvingParkAR05.pdf"
"831","2005","84","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_084_WesternNorthAR05.pdf"
"832","2005","85","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_085_WesternSouthAR05.pdf"
"833","2005","86","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_086_CentralWestAR05.pdf"
"834","2005","87","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_087_FullertonMilwaukeeAR05.pdf"
"835","2005","88","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_088_LawrenceKedzieAR05.pdf"
"836","2005","89","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_089_MidwayAR05.pdf"
"837","2005","90","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_090_PetersonCiceroAR05.pdf"
"838","2005","91","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_091_PetersonPulaskiAR05.pdf"
"839","2005","92","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_092_GreaterSouthwestWestAR05.pdf"
"840","2005","93","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_093_SouthChicagoAR05.pdf"
"841","2005","94","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_094_ChicagoKingsburyAR05.pdf"
"842","2005","95","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_095_MidwestAR05.pdf"
"843","2005","96","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_096_CiceroArcherAR05.pdf"
"844","2005","97","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_097_51stArcherAR05.pdf"
"845","2005","98","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_098_63rdPulaskiAR05.pdf"
"846","2005","99","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_099_ArcherCentralAR05.pdf"
"847","2005","100","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_100_OhioWabashAR05.pdf"
"848","2005","101","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_101_JeffersonRooseveltAR05.pdf"
"849","2005","102","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_102_MontclareAR05.pdf"
"850","2005","103","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_103_LakeCalumetAR05.pdf"
"851","2005","104","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_104_RiverWestAR05.pdf"
"852","2005","105","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_105_53rdStreetAR05.pdf"
"853","2005","106","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_106_EnglewoodAR05.pdf"
"854","2005","107","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_107_DivisionHomanAR05.pdf"
"855","2005","108","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_108_HumboldParkAR05.pdf"
"856","2005","109","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_109_LawrenceBroadwayAR05.pdf"
"857","2005","110","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_110_WilsonYardAR05.pdf"
"858","2005","111","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_111_105thVincennesAR05.pdf"
"859","2005","113","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_113_RoselandMichiganAR05.pdf"
"860","2005","114","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_114_119thHalstedAR05.pdf"
"861","2005","115","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_115_ChicagoCentralParkAR05.pdf"
"862","2005","116","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_116_LawrencePulaskiAR05.pdf"
"863","2005","117","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_117_47thAshlandAR05.pdf"
"864","2005","118","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_118_47thKingAR05.pdf"
"865","2005","119","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_119_LakefrontAR05.pdf"
"866","2005","120","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_120_45thWesternAR05.pdf"
"867","2005","121","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_121_47thHalstedAR05.pdf"
"868","2005","122","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_122_79thStreetSWHighwayAR05.pdf"
"869","2005","122","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_122_DrexelBoulevardAR05.pdf"
"870","2005","123","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_123_AvalonParkSouthShoreAR05.pdf"
"871","2005","124","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_124_67thCiceroAR05.pdf"
"872","2005","125","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_125_119thI57AR05.pdf"
"873","2005","126","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_126_MaddenWellsAR05.pdf"
"874","2005","127","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_127_87thCottageGroveAR05.pdf"
"875","2005","128","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_128_CommercialAR05.pdf"
"876","2005","129","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_129_DiverseyNarragansettAR05.pdf"
"877","2005","130","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_130_EdgewaterAshlandAR05.pdf"
"878","2005","131","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_131_35thStateAR05.pdf"
"879","2005","132","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_132_40thStateAR05.pdf"
"880","2005","133","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_133_83rdStewartAR05.pdf"
"881","2005","134","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_134_DevonSheridanAR05.pdf"
"882","2005","135","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_135_PrattRidgeAR05.pdf"
"883","2005","136","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_136_47thStateAR05.pdf"
"884","2005","137","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_137_LakesideClarendonAR05.pdf"
"885","2005","138","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_138_69thAshlandAR05.pdf"
"886","2005","139","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_139_RavenswoodCorridorAR05.pdf"
"887","2005","140","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/05reports/T_140_79thCiceroAR05.pdf"
"888","2006","1","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_001_35thHalstedAR06.pdf"
"889","2006","2","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_002_41stKingAR06.pdf"
"890","2006","3","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_003_43rdDamenAR06.pdf"
"891","2006","4","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_004_49thStLawrenceAR06.pdf"
"892","2006","5","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_005_60thWesternAR06.pdf"
"893","2006","6","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_006_72ndCiceroAR06.pdf"
"894","2006","7","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_007_73rdKedzieAR06.pdf"
"895","2006","8","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_008_95thStonyIslandAR06.pdf"
"896","2006","9","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_009_95thWesternAR06.pdf"
"897","2006","10","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_010_126thTorrenceAR06.pdf"
"898","2006","11","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_011_AddisonNorthAR06.pdf"
"899","2006","12","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_012_BloomingdaleLaramieAR06.pdf"
"900","2006","13","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_013_BrynMawrBroadwayAR06.pdf"
"901","2006","14","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_014_CentralLoopAR06.pdf"
"902","2006","15","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_015_ChathamRidgeAR06.pdf"
"903","2006","16","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_016_ChinatownBasinAR06.pdf"
"904","2006","17","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_017_DivisionHookerAR06.pdf"
"905","2006","18","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_018_DivisionNorthBranchAR06.pdf"
"906","2006","19","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_019_EastmanNorthBranchAR06.pdf"
"907","2006","20","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_020_EdgewaterAR06.pdf"
"908","2006","21","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_021_EnglewoodMallAR06.pdf"
"909","2006","23","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_023_GooseIslandAR06.pdf"
"910","2006","24","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_024_HomanArthingtonAR06.pdf"
"911","2006","25","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_025_HomanGrandTrunkAR06.pdf"
"912","2006","26","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_026_HowardPaulinaAR06.pdf"
"913","2006","27","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_027_IrvingCiceroAR06.pdf"
"914","2006","28","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_028_LincolnBelmontAshlandAR06.pdf"
"915","2006","29","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_029_MichiganCermakAR06.pdf"
"916","2006","30","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_030_NearNorthAR06.pdf"
"917","2006","31","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_031_NearSouthAR06.pdf"
"918","2006","32","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_032_NearWestAR06.pdf"
"919","2006","33","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_033_NorthBranchNorthAR06.pdf"
"920","2006","34","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_034_NorthBranchSouthAR06.pdf"
"921","2006","35","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_035_NorthCiceroAR06.pdf"
"922","2006","36","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_036_ReadDunningAR06.pdf"
"923","2006","37","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_037_RiverSouthAR06.pdf"
"924","2006","38","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_038_RooseveltCiceroAR06.pdf"
"925","2006","39","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_039_RooseveltCanalAR06.pdf"
"926","2006","40","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_040_RooseveltHomanAR06.pdf"
"927","2006","41","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_041_RyanGarfieldAR06.pdf"
"928","2006","42","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_042_SanitaryDrainageShipCanalAR06.pdf"
"929","2006","43","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_043_StockyardsAnnexAR06.pdf"
"930","2006","44","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_044_StockyardsAR06.pdf"
"931","2006","45","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_045_StockyardsSEQuardrantAR06.pdf"
"932","2006","46","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_046_WestGrandAR06.pdf"
"933","2006","47","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_047_WestRidgePetersonAR06.pdf"
"934","2006","48","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_048_WesternOgdenAR06.pdf"
"935","2006","49","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_049_89thStateAR06.pdf"
"936","2006","50","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_050_WestPullmanAR06.pdf"
"937","2006","51","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_051_26thKostnerAR06.pdf"
"938","2006","52","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_052_KinzieAR06.pdf"
"939","2006","53","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_053_PilsenAR06.pdf"
"940","2006","54","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_054_StonyIslandBurnsideAR06.pdf"
"941","2006","55","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_055_43rdCottageGroveAR06.pdf"
"942","2006","56","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_056_79thAR06.pdf"
"943","2006","57","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_057_JeffersonParkAR06.pdf"
"944","2006","58","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_058_PortageParkAR06.pdf"
"945","2006","59","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_059_CalumetCermakAR06.pdf"
"946","2006","60","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_060_71stStonyIslandAR06.pdf"
"947","2006","61","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_061_BronzevilleAR06.pdf"
"948","2006","62","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_062_RooseveltRacineAR06.pdf"
"949","2006","63","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_063_CanalCongressAR06.pdf"
"950","2006","64","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_064_NorthwestAR06.pdf"
"951","2006","65","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_065_WoodlawnAR06.pdf"
"952","2006","66","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_066_GreaterSouthwestEastAR06.pdf"
"953","2006","67","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_067_ArcherCourtsAR06.pdf"
"954","2006","68","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_068_RooseveltUnionAR06.pdf"
"955","2006","69","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_069_PulaskiAR06.pdf"
"956","2006","70","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_070_ClarkMontroseAR06.pdf"
"957","2006","71","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_071_GalewoodArmitageAR06.pdf"
"958","2006","72","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_072_24thMichiganAR06.pdf"
"959","2006","73","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_073_111thKedzieAR06.pdf.pdf"
"960","2006","74","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_074_ClarkRidgeAR06.pdf"
"961","2006","75","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_075_MadisonAustinAR06.pdf"
"962","2006","76","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_076_DevonWesternAR06.pdf"
"963","2006","77","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_077_LincolnAvenueAR06.pdf"
"964","2006","78","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_078_SouthWorksAR06.pdf"
"965","2006","79","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_079_35thWallaceAR06.pdf"
"966","2006","80","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_080_AddisonKimbalAR06.pdf"
"967","2006","81","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_081_BelmontCentralAR06.pdf"
"968","2006","82","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_082_BelmontCiceroAR06.pdf"
"969","2006","83","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_083_WestIrvingParkAR06.pdf"
"970","2006","84","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_084_WesternNorthAR06.pdf"
"971","2006","85","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_085_WesternSouthAR06.pdf"
"972","2006","86","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_086_CentralWestAR06.pdf"
"973","2006","87","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_087_FullertonMilwaukeeAR06.pdf"
"974","2006","88","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_088_LawrenceKedzieAR06.pdf"
"975","2006","89","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_089_MidwayAR06.pdf"
"976","2006","90","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_090_PetersonCiceroAR06.pdf"
"977","2006","91","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_091_PetersonPulaskiAR06.pdf"
"978","2006","92","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_092_GreaterSouthwestWestAR06.pdf"
"979","2006","93","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_093_SouthChicagoAR06.pdf"
"980","2006","94","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_094_ChicagoKingsburyAR06.pdf"
"981","2006","95","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_095_MidwestAR06.pdf"
"982","2006","96","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_096_CiceroArcherAR06.pdf"
"983","2006","97","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_097_51stArcherAR06.pdf"
"984","2006","98","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_098_63rdPulaskiAR06.pdf"
"985","2006","99","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_099_ArcherCentralAR06.pdf"
"986","2006","100","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_100_OhioWabashAR06.pdf"
"987","2006","101","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_101_JeffersonRooseveltAR06.pdf"
"988","2006","102","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_102_MontclareAr06.pdf"
"989","2006","103","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_103_LakeCalumetAR06.pdf"
"990","2006","104","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_104_RiverWestAR06.pdf"
"991","2006","105","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_105_53rdAR06.pdf"
"992","2006","106","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_106_EnglewoodAR06.pdf"
"993","2006","107","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_107_DivisionHomanAR06.pdf"
"994","2006","108","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_108_HumboltParklAR06.pdf"
"995","2006","109","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_109_LawrenceBroadwayAR06.pdf"
"996","2006","110","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_110_WilsonYardAR06.pdf"
"997","2006","111","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_111_105thVincennesAR06.pdf"
"998","2006","112","3","https://www.chicago.gov/content/dam/city/depts/dcd/tif/06reports/T_112_79thSWHighwayAR06.pdf"
